date,day,waitTime
7/23/2021,Friday,140
7/23/2021,Friday,140
7/23/2021,Friday,140
7/23/2021,Friday,140
7/23/2021,Friday,130
7/23/2021,Friday,130
7/23/2021,Friday,120
7/23/2021,Friday,120
7/23/2021,Friday,120
7/23/2021,Friday,120
7/23/2021,Friday,120
7/23/2021,Friday,110
7/23/2021,Friday,125
7/23/2021,Friday,125
7/23/2021,Friday,125
7/23/2021,Friday,105
7/23/2021,Friday,140
7/23/2021,Friday,110
7/23/2021,Friday,120
7/23/2021,Friday,120
7/23/2021,Friday,120
7/23/2021,Friday,120
7/23/2021,Friday,115
7/23/2021,Friday,110
7/23/2021,Friday,110
7/23/2021,Friday,105
7/23/2021,Friday,105
7/23/2021,Friday,105
7/23/2021,Friday,125
7/23/2021,Friday,125
7/23/2021,Friday,110
7/23/2021,Friday,110
7/23/2021,Friday,105
7/23/2021,Friday,110
7/23/2021,Friday,105
7/23/2021,Friday,110
7/23/2021,Friday,125
7/23/2021,Friday,125
7/23/2021,Friday,115
7/23/2021,Friday,115
7/23/2021,Friday,115
7/23/2021,Friday,105
7/23/2021,Friday,105
7/23/2021,Friday,115
7/23/2021,Friday,115
7/23/2021,Friday,115
7/23/2021,Friday,115
7/23/2021,Friday,105
7/23/2021,Friday,115
7/23/2021,Friday,90
7/23/2021,Friday,90
7/23/2021,Friday,90
7/23/2021,Friday,85
7/23/2021,Friday,85
7/23/2021,Friday,85
7/24/2021,Saturday,95
7/24/2021,Saturday,95
7/24/2021,Saturday,90
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,120
7/24/2021,Saturday,120
7/24/2021,Saturday,120
7/24/2021,Saturday,130
7/24/2021,Saturday,130
7/24/2021,Saturday,130
7/24/2021,Saturday,130
7/24/2021,Saturday,140
7/24/2021,Saturday,140
7/24/2021,Saturday,140
7/24/2021,Saturday,140
7/24/2021,Saturday,140
7/24/2021,Saturday,140
7/24/2021,Saturday,150
7/24/2021,Saturday,150
7/24/2021,Saturday,150
7/24/2021,Saturday,140
7/24/2021,Saturday,130
7/24/2021,Saturday,130
7/24/2021,Saturday,125
7/24/2021,Saturday,125
7/24/2021,Saturday,125
7/24/2021,Saturday,125
7/24/2021,Saturday,130
7/24/2021,Saturday,130
7/24/2021,Saturday,130
7/24/2021,Saturday,135
7/24/2021,Saturday,130
7/24/2021,Saturday,130
7/24/2021,Saturday,150
7/24/2021,Saturday,130
7/24/2021,Saturday,120
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,115
7/24/2021,Saturday,125
7/24/2021,Saturday,125
7/24/2021,Saturday,125
7/24/2021,Saturday,125
7/24/2021,Saturday,125
7/24/2021,Saturday,125
7/24/2021,Saturday,125
7/24/2021,Saturday,125
7/24/2021,Saturday,110
7/24/2021,Saturday,110
7/24/2021,Saturday,110
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,110
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,115
7/24/2021,Saturday,110
7/24/2021,Saturday,110
7/24/2021,Saturday,110
7/24/2021,Saturday,110
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,105
7/24/2021,Saturday,95
7/24/2021,Saturday,95
7/24/2021,Saturday,95
7/24/2021,Saturday,95
7/24/2021,Saturday,95
7/24/2021,Saturday,95
7/24/2021,Saturday,95
7/25/2021,Sunday,75
7/25/2021,Sunday,85
7/25/2021,Sunday,95
7/25/2021,Sunday,120
7/25/2021,Sunday,120
7/25/2021,Sunday,120
7/25/2021,Sunday,140
7/25/2021,Sunday,155
7/25/2021,Sunday,140
7/25/2021,Sunday,155
7/25/2021,Sunday,145
7/25/2021,Sunday,135
7/25/2021,Sunday,135
7/25/2021,Sunday,140
7/25/2021,Sunday,150
7/25/2021,Sunday,150
7/25/2021,Sunday,140
7/25/2021,Sunday,140
7/25/2021,Sunday,135
7/25/2021,Sunday,130
7/25/2021,Sunday,135
7/25/2021,Sunday,145
7/25/2021,Sunday,145
7/25/2021,Sunday,140
7/25/2021,Sunday,135
7/25/2021,Sunday,135
7/25/2021,Sunday,125
7/25/2021,Sunday,125
7/25/2021,Sunday,125
7/25/2021,Sunday,125
7/25/2021,Sunday,120
7/25/2021,Sunday,120
7/25/2021,Sunday,110
7/25/2021,Sunday,95
7/25/2021,Sunday,110
7/25/2021,Sunday,105
7/25/2021,Sunday,105
7/25/2021,Sunday,105
7/25/2021,Sunday,105
7/25/2021,Sunday,105
7/25/2021,Sunday,105
7/25/2021,Sunday,105
7/25/2021,Sunday,120
7/25/2021,Sunday,120
7/25/2021,Sunday,120
7/25/2021,Sunday,120
7/25/2021,Sunday,120
7/25/2021,Sunday,120
7/25/2021,Sunday,120
7/25/2021,Sunday,100
7/25/2021,Sunday,100
7/25/2021,Sunday,100
7/25/2021,Sunday,105
7/25/2021,Sunday,105
7/25/2021,Sunday,105
7/25/2021,Sunday,110
7/25/2021,Sunday,110
7/25/2021,Sunday,125
7/25/2021,Sunday,125
7/25/2021,Sunday,120
7/25/2021,Sunday,105
7/25/2021,Sunday,105
7/25/2021,Sunday,105
7/25/2021,Sunday,95
7/25/2021,Sunday,95
7/25/2021,Sunday,105
7/25/2021,Sunday,105
7/25/2021,Sunday,105
7/25/2021,Sunday,105
7/25/2021,Sunday,95
7/25/2021,Sunday,90
7/25/2021,Sunday,90
7/25/2021,Sunday,95
7/25/2021,Sunday,95
7/25/2021,Sunday,95
7/25/2021,Sunday,95
7/25/2021,Sunday,95
7/25/2021,Sunday,95
7/25/2021,Sunday,95
7/25/2021,Sunday,95
7/25/2021,Sunday,95
7/25/2021,Sunday,95
7/25/2021,Sunday,95
7/25/2021,Sunday,80
7/25/2021,Sunday,85
7/25/2021,Sunday,85
7/25/2021,Sunday,85
7/25/2021,Sunday,75
7/25/2021,Sunday,75
7/25/2021,Sunday,75
7/25/2021,Sunday,75
7/25/2021,Sunday,75
7/25/2021,Sunday,75
7/25/2021,Sunday,75
7/25/2021,Sunday,75
7/25/2021,Sunday,85
7/25/2021,Sunday,85
7/25/2021,Sunday,85
7/25/2021,Sunday,85
7/25/2021,Sunday,85
7/25/2021,Sunday,85
7/25/2021,Sunday,85
7/26/2021,Monday,45
7/26/2021,Monday,105
7/26/2021,Monday,115
7/26/2021,Monday,125
7/26/2021,Monday,125
7/26/2021,Monday,145
7/26/2021,Monday,145
7/26/2021,Monday,180
7/26/2021,Monday,180
7/26/2021,Monday,180
7/26/2021,Monday,180
7/26/2021,Monday,175
7/26/2021,Monday,175
7/26/2021,Monday,175
7/26/2021,Monday,175
7/26/2021,Monday,175
7/26/2021,Monday,175
7/26/2021,Monday,175
7/26/2021,Monday,175
7/26/2021,Monday,170
7/26/2021,Monday,170
7/26/2021,Monday,165
7/26/2021,Monday,160
7/26/2021,Monday,160
7/26/2021,Monday,160
7/26/2021,Monday,160
7/26/2021,Monday,160
7/26/2021,Monday,160
7/26/2021,Monday,160
7/26/2021,Monday,145
7/26/2021,Monday,160
7/26/2021,Monday,145
7/26/2021,Monday,140
7/26/2021,Monday,140
7/26/2021,Monday,140
7/26/2021,Monday,140
7/26/2021,Monday,140
7/26/2021,Monday,140
7/26/2021,Monday,140
7/26/2021,Monday,140
7/26/2021,Monday,140
7/26/2021,Monday,140
7/26/2021,Monday,130
7/26/2021,Monday,130
7/26/2021,Monday,130
7/26/2021,Monday,130
7/26/2021,Monday,130
7/26/2021,Monday,130
7/26/2021,Monday,130
7/26/2021,Monday,130
7/26/2021,Monday,130
7/26/2021,Monday,130
7/26/2021,Monday,130
7/26/2021,Monday,130
7/26/2021,Monday,120
7/26/2021,Monday,120
7/26/2021,Monday,120
7/26/2021,Monday,120
7/26/2021,Monday,115
7/26/2021,Monday,115
7/26/2021,Monday,115
7/26/2021,Monday,110
7/26/2021,Monday,110
7/26/2021,Monday,110
7/26/2021,Monday,110
7/26/2021,Monday,110
7/26/2021,Monday,110
7/26/2021,Monday,110
7/26/2021,Monday,110
7/26/2021,Monday,105
7/26/2021,Monday,150
7/26/2021,Monday,150
7/26/2021,Monday,150
7/26/2021,Monday,150
7/26/2021,Monday,150
7/26/2021,Monday,150
7/26/2021,Monday,150
7/26/2021,Monday,150
7/26/2021,Monday,140
7/26/2021,Monday,140
7/26/2021,Monday,130
7/26/2021,Monday,120
7/26/2021,Monday,120
7/26/2021,Monday,120
7/26/2021,Monday,120
7/26/2021,Monday,120
7/26/2021,Monday,120
7/26/2021,Monday,125
7/26/2021,Monday,125
7/26/2021,Monday,125
7/26/2021,Monday,125
7/26/2021,Monday,125
7/26/2021,Monday,120
7/26/2021,Monday,95
7/26/2021,Monday,95
7/26/2021,Monday,95
7/26/2021,Monday,90
7/26/2021,Monday,90
7/26/2021,Monday,90
7/26/2021,Monday,90
7/26/2021,Monday,90
7/26/2021,Monday,90
7/26/2021,Monday,85
7/26/2021,Monday,80
7/26/2021,Monday,75
7/26/2021,Monday,75
7/26/2021,Monday,75
7/26/2021,Monday,75
7/26/2021,Monday,75
7/26/2021,Monday,75
7/27/2021,Tuesday,130
7/27/2021,Tuesday,130
7/27/2021,Tuesday,140
7/27/2021,Tuesday,140
7/27/2021,Tuesday,145
7/27/2021,Tuesday,145
7/27/2021,Tuesday,145
7/27/2021,Tuesday,145
7/27/2021,Tuesday,145
7/27/2021,Tuesday,140
7/27/2021,Tuesday,145
7/27/2021,Tuesday,140
7/27/2021,Tuesday,145
7/27/2021,Tuesday,145
7/27/2021,Tuesday,150
7/27/2021,Tuesday,160
7/27/2021,Tuesday,160
7/27/2021,Tuesday,165
7/27/2021,Tuesday,165
7/27/2021,Tuesday,165
7/27/2021,Tuesday,165
7/27/2021,Tuesday,155
7/27/2021,Tuesday,155
7/27/2021,Tuesday,155
7/27/2021,Tuesday,160
7/27/2021,Tuesday,145
7/27/2021,Tuesday,145
7/27/2021,Tuesday,145
7/27/2021,Tuesday,145
7/27/2021,Tuesday,155
7/27/2021,Tuesday,145
7/27/2021,Tuesday,145
7/27/2021,Tuesday,140
7/27/2021,Tuesday,140
7/27/2021,Tuesday,140
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,165
7/27/2021,Tuesday,165
7/27/2021,Tuesday,165
7/27/2021,Tuesday,155
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,150
7/27/2021,Tuesday,140
7/27/2021,Tuesday,140
7/27/2021,Tuesday,140
7/27/2021,Tuesday,130
7/27/2021,Tuesday,130
7/27/2021,Tuesday,130
7/27/2021,Tuesday,130
7/27/2021,Tuesday,130
7/27/2021,Tuesday,130
7/27/2021,Tuesday,130
7/27/2021,Tuesday,125
7/27/2021,Tuesday,115
7/27/2021,Tuesday,115
7/27/2021,Tuesday,115
7/27/2021,Tuesday,115
7/27/2021,Tuesday,105
7/27/2021,Tuesday,105
7/27/2021,Tuesday,105
7/27/2021,Tuesday,105
7/27/2021,Tuesday,105
7/27/2021,Tuesday,95
7/27/2021,Tuesday,95
7/27/2021,Tuesday,95
7/27/2021,Tuesday,95
7/27/2021,Tuesday,95
7/27/2021,Tuesday,95
7/27/2021,Tuesday,95
7/27/2021,Tuesday,95
7/27/2021,Tuesday,95
7/27/2021,Tuesday,95
7/27/2021,Tuesday,105
7/27/2021,Tuesday,110
7/27/2021,Tuesday,110
7/27/2021,Tuesday,110
7/27/2021,Tuesday,105
7/27/2021,Tuesday,105
7/27/2021,Tuesday,105
7/27/2021,Tuesday,90
7/27/2021,Tuesday,105
7/27/2021,Tuesday,90
7/27/2021,Tuesday,90
7/27/2021,Tuesday,90
7/27/2021,Tuesday,90
7/27/2021,Tuesday,90
7/27/2021,Tuesday,90
7/27/2021,Tuesday,85
7/27/2021,Tuesday,85
7/27/2021,Tuesday,80
7/27/2021,Tuesday,80
7/27/2021,Tuesday,70
7/28/2021,Wednesday,105
7/28/2021,Wednesday,120
7/28/2021,Wednesday,120
7/28/2021,Wednesday,145
7/28/2021,Wednesday,120
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,140
7/28/2021,Wednesday,140
7/28/2021,Wednesday,135
7/28/2021,Wednesday,135
7/28/2021,Wednesday,135
7/28/2021,Wednesday,135
7/28/2021,Wednesday,135
7/28/2021,Wednesday,135
7/28/2021,Wednesday,135
7/28/2021,Wednesday,140
7/28/2021,Wednesday,135
7/28/2021,Wednesday,135
7/28/2021,Wednesday,135
7/28/2021,Wednesday,135
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,135
7/28/2021,Wednesday,135
7/28/2021,Wednesday,135
7/28/2021,Wednesday,135
7/28/2021,Wednesday,135
7/28/2021,Wednesday,130
7/28/2021,Wednesday,130
7/28/2021,Wednesday,135
7/28/2021,Wednesday,135
7/28/2021,Wednesday,140
7/28/2021,Wednesday,140
7/28/2021,Wednesday,140
7/28/2021,Wednesday,140
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,140
7/28/2021,Wednesday,140
7/28/2021,Wednesday,140
7/28/2021,Wednesday,150
7/28/2021,Wednesday,150
7/28/2021,Wednesday,150
7/28/2021,Wednesday,150
7/28/2021,Wednesday,150
7/28/2021,Wednesday,145
7/28/2021,Wednesday,145
7/28/2021,Wednesday,140
7/28/2021,Wednesday,145
7/28/2021,Wednesday,140
7/28/2021,Wednesday,120
7/28/2021,Wednesday,120
7/28/2021,Wednesday,105
7/28/2021,Wednesday,95
7/28/2021,Wednesday,95
7/28/2021,Wednesday,105
7/28/2021,Wednesday,105
7/28/2021,Wednesday,105
7/28/2021,Wednesday,105
7/28/2021,Wednesday,110
7/28/2021,Wednesday,110
7/28/2021,Wednesday,110
7/28/2021,Wednesday,110
7/28/2021,Wednesday,105
7/28/2021,Wednesday,110
7/28/2021,Wednesday,110
7/28/2021,Wednesday,105
7/28/2021,Wednesday,110
7/28/2021,Wednesday,105
7/28/2021,Wednesday,105
7/28/2021,Wednesday,95
7/28/2021,Wednesday,95
7/28/2021,Wednesday,95
7/28/2021,Wednesday,90
7/28/2021,Wednesday,90
7/28/2021,Wednesday,95
7/28/2021,Wednesday,95
7/28/2021,Wednesday,95
7/28/2021,Wednesday,105
7/28/2021,Wednesday,115
7/28/2021,Wednesday,95
7/28/2021,Wednesday,115
7/28/2021,Wednesday,105
7/28/2021,Wednesday,105
7/28/2021,Wednesday,105
7/28/2021,Wednesday,95
7/28/2021,Wednesday,95
7/28/2021,Wednesday,95
7/28/2021,Wednesday,95
7/28/2021,Wednesday,95
7/28/2021,Wednesday,95
7/28/2021,Wednesday,95
7/28/2021,Wednesday,95
7/28/2021,Wednesday,95
7/28/2021,Wednesday,95
7/29/2021,Thursday,95
7/29/2021,Thursday,155
7/29/2021,Thursday,155
7/29/2021,Thursday,155
7/29/2021,Thursday,155
7/29/2021,Thursday,155
7/29/2021,Thursday,155
7/29/2021,Thursday,150
7/29/2021,Thursday,155
7/29/2021,Thursday,150
7/29/2021,Thursday,150
7/29/2021,Thursday,145
7/29/2021,Thursday,140
7/29/2021,Thursday,140
7/29/2021,Thursday,140
7/29/2021,Thursday,140
7/29/2021,Thursday,140
7/29/2021,Thursday,140
7/29/2021,Thursday,90
7/29/2021,Thursday,135
7/29/2021,Thursday,135
7/29/2021,Thursday,135
7/29/2021,Thursday,135
7/29/2021,Thursday,135
7/29/2021,Thursday,135
7/29/2021,Thursday,135
7/29/2021,Thursday,125
7/29/2021,Thursday,125
7/29/2021,Thursday,125
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,125
7/29/2021,Thursday,125
7/29/2021,Thursday,135
7/29/2021,Thursday,135
7/29/2021,Thursday,135
7/29/2021,Thursday,135
7/29/2021,Thursday,145
7/29/2021,Thursday,145
7/29/2021,Thursday,145
7/29/2021,Thursday,145
7/29/2021,Thursday,125
7/29/2021,Thursday,60
7/29/2021,Thursday,140
7/29/2021,Thursday,140
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,120
7/29/2021,Thursday,135
7/29/2021,Thursday,135
7/29/2021,Thursday,115
7/29/2021,Thursday,115
7/29/2021,Thursday,115
7/29/2021,Thursday,115
7/29/2021,Thursday,115
7/29/2021,Thursday,130
7/29/2021,Thursday,140
7/29/2021,Thursday,140
7/29/2021,Thursday,140
7/29/2021,Thursday,140
7/29/2021,Thursday,140
7/29/2021,Thursday,140
7/29/2021,Thursday,140
7/29/2021,Thursday,135
7/29/2021,Thursday,130
7/29/2021,Thursday,130
7/29/2021,Thursday,130
7/29/2021,Thursday,115
7/29/2021,Thursday,115
7/29/2021,Thursday,115
7/29/2021,Thursday,110
7/29/2021,Thursday,110
7/29/2021,Thursday,105
7/29/2021,Thursday,105
7/29/2021,Thursday,105
7/29/2021,Thursday,95
7/29/2021,Thursday,95
7/29/2021,Thursday,95
7/29/2021,Thursday,90
7/29/2021,Thursday,90
7/29/2021,Thursday,90
7/29/2021,Thursday,90
7/29/2021,Thursday,90
7/29/2021,Thursday,90
7/29/2021,Thursday,90
7/29/2021,Thursday,90
7/29/2021,Thursday,80
7/29/2021,Thursday,80
7/29/2021,Thursday,80
7/29/2021,Thursday,80
7/29/2021,Thursday,90
7/29/2021,Thursday,90
7/30/2021,Friday,95
7/30/2021,Friday,105
7/30/2021,Friday,105
7/30/2021,Friday,105
7/30/2021,Friday,105
7/30/2021,Friday,105
7/30/2021,Friday,105
7/30/2021,Friday,125
7/30/2021,Friday,125
7/30/2021,Friday,125
7/30/2021,Friday,120
7/30/2021,Friday,120
7/30/2021,Friday,120
7/30/2021,Friday,120
7/30/2021,Friday,120
7/30/2021,Friday,135
7/30/2021,Friday,135
7/30/2021,Friday,45
7/30/2021,Friday,135
7/30/2021,Friday,135
7/30/2021,Friday,135
7/30/2021,Friday,135
7/30/2021,Friday,135
7/30/2021,Friday,140
7/30/2021,Friday,140
7/30/2021,Friday,150
7/30/2021,Friday,150
7/30/2021,Friday,150
7/30/2021,Friday,145
7/30/2021,Friday,145
7/30/2021,Friday,145
7/30/2021,Friday,145
7/30/2021,Friday,145
7/30/2021,Friday,145
7/30/2021,Friday,145
7/30/2021,Friday,145
7/30/2021,Friday,145
7/30/2021,Friday,145
7/30/2021,Friday,145
7/30/2021,Friday,150
7/30/2021,Friday,150
7/30/2021,Friday,150
7/30/2021,Friday,150
7/30/2021,Friday,150
7/30/2021,Friday,150
7/30/2021,Friday,150
7/30/2021,Friday,150
7/30/2021,Friday,150
7/30/2021,Friday,150
7/30/2021,Friday,150
7/30/2021,Friday,150
7/30/2021,Friday,150
7/30/2021,Friday,180
7/30/2021,Friday,170
7/30/2021,Friday,170
7/30/2021,Friday,170
7/30/2021,Friday,150
7/30/2021,Friday,135
7/30/2021,Friday,135
7/30/2021,Friday,135
7/30/2021,Friday,135
7/30/2021,Friday,125
7/30/2021,Friday,115
7/30/2021,Friday,115
7/30/2021,Friday,105
7/30/2021,Friday,105
7/30/2021,Friday,105
7/30/2021,Friday,105
7/30/2021,Friday,105
7/30/2021,Friday,95
7/30/2021,Friday,95
7/30/2021,Friday,95
7/30/2021,Friday,115
7/30/2021,Friday,115
7/30/2021,Friday,115
7/30/2021,Friday,115
7/30/2021,Friday,115
7/30/2021,Friday,115
7/30/2021,Friday,120
7/30/2021,Friday,120
7/30/2021,Friday,135
7/30/2021,Friday,135
7/30/2021,Friday,135
7/30/2021,Friday,135
7/30/2021,Friday,120
7/30/2021,Friday,115
7/30/2021,Friday,105
7/30/2021,Friday,95
7/30/2021,Friday,95
7/30/2021,Friday,95
7/30/2021,Friday,95
7/30/2021,Friday,85
7/30/2021,Friday,65
7/30/2021,Friday,65
7/30/2021,Friday,65
7/30/2021,Friday,65
7/30/2021,Friday,65
7/30/2021,Friday,65
7/30/2021,Friday,65
7/30/2021,Friday,65
7/31/2021,Saturday,90
7/31/2021,Saturday,115
7/31/2021,Saturday,115
7/31/2021,Saturday,115
7/31/2021,Saturday,115
7/31/2021,Saturday,115
7/31/2021,Saturday,115
7/31/2021,Saturday,105
7/31/2021,Saturday,105
7/31/2021,Saturday,105
7/31/2021,Saturday,105
7/31/2021,Saturday,105
7/31/2021,Saturday,105
7/31/2021,Saturday,95
7/31/2021,Saturday,95
7/31/2021,Saturday,95
7/31/2021,Saturday,115
7/31/2021,Saturday,120
7/31/2021,Saturday,115
7/31/2021,Saturday,115
7/31/2021,Saturday,115
7/31/2021,Saturday,115
7/31/2021,Saturday,115
7/31/2021,Saturday,115
7/31/2021,Saturday,120
7/31/2021,Saturday,120
7/31/2021,Saturday,120
7/31/2021,Saturday,120
7/31/2021,Saturday,135
7/31/2021,Saturday,120
7/31/2021,Saturday,135
7/31/2021,Saturday,140
7/31/2021,Saturday,160
7/31/2021,Saturday,160
7/31/2021,Saturday,160
7/31/2021,Saturday,170
7/31/2021,Saturday,170
7/31/2021,Saturday,170
7/31/2021,Saturday,145
7/31/2021,Saturday,125
7/31/2021,Saturday,125
7/31/2021,Saturday,125
7/31/2021,Saturday,125
7/31/2021,Saturday,125
7/31/2021,Saturday,125
7/31/2021,Saturday,125
7/31/2021,Saturday,125
7/31/2021,Saturday,125
7/31/2021,Saturday,125
7/31/2021,Saturday,125
7/31/2021,Saturday,125
7/31/2021,Saturday,125
7/31/2021,Saturday,125
7/31/2021,Saturday,95
7/31/2021,Saturday,95
7/31/2021,Saturday,95
7/31/2021,Saturday,95
7/31/2021,Saturday,90
7/31/2021,Saturday,90
7/31/2021,Saturday,90
7/31/2021,Saturday,90
7/31/2021,Saturday,95
7/31/2021,Saturday,95
7/31/2021,Saturday,95
7/31/2021,Saturday,95
7/31/2021,Saturday,90
7/31/2021,Saturday,90
7/31/2021,Saturday,90
7/31/2021,Saturday,90
7/31/2021,Saturday,95
7/31/2021,Saturday,95
7/31/2021,Saturday,95
7/31/2021,Saturday,90
7/31/2021,Saturday,95
7/31/2021,Saturday,90
7/31/2021,Saturday,90
7/31/2021,Saturday,90
7/31/2021,Saturday,90
7/31/2021,Saturday,90
7/31/2021,Saturday,90
7/31/2021,Saturday,85
7/31/2021,Saturday,85
7/31/2021,Saturday,80
7/31/2021,Saturday,85
7/31/2021,Saturday,75
7/31/2021,Saturday,75
7/31/2021,Saturday,75
7/31/2021,Saturday,75
7/31/2021,Saturday,70
7/31/2021,Saturday,70
7/31/2021,Saturday,70
7/31/2021,Saturday,65
7/31/2021,Saturday,65
7/31/2021,Saturday,65
7/31/2021,Saturday,70
7/31/2021,Saturday,70
7/31/2021,Saturday,70
7/31/2021,Saturday,70
7/31/2021,Saturday,70
7/31/2021,Saturday,70
7/31/2021,Saturday,70
7/31/2021,Saturday,70
7/31/2021,Saturday,70
7/31/2021,Saturday,80
7/31/2021,Saturday,80
7/31/2021,Saturday,80
8/1/2021,Sunday,90
8/1/2021,Sunday,105
8/1/2021,Sunday,105
8/1/2021,Sunday,105
8/1/2021,Sunday,115
8/1/2021,Sunday,115
8/1/2021,Sunday,115
8/1/2021,Sunday,115
8/1/2021,Sunday,120
8/1/2021,Sunday,120
8/1/2021,Sunday,120
8/1/2021,Sunday,120
8/1/2021,Sunday,120
8/1/2021,Sunday,120
8/1/2021,Sunday,110
8/1/2021,Sunday,110
8/1/2021,Sunday,110
8/1/2021,Sunday,105
8/1/2021,Sunday,105
8/1/2021,Sunday,110
8/1/2021,Sunday,110
8/1/2021,Sunday,110
8/1/2021,Sunday,110
8/1/2021,Sunday,110
8/1/2021,Sunday,110
8/1/2021,Sunday,105
8/1/2021,Sunday,105
8/1/2021,Sunday,105
8/1/2021,Sunday,110
8/1/2021,Sunday,110
8/1/2021,Sunday,95
8/1/2021,Sunday,95
8/1/2021,Sunday,110
8/1/2021,Sunday,95
8/1/2021,Sunday,95
8/1/2021,Sunday,110
8/1/2021,Sunday,110
8/1/2021,Sunday,110
8/1/2021,Sunday,110
8/1/2021,Sunday,125
8/1/2021,Sunday,115
8/1/2021,Sunday,125
8/1/2021,Sunday,110
8/1/2021,Sunday,110
8/1/2021,Sunday,110
8/1/2021,Sunday,105
8/1/2021,Sunday,110
8/1/2021,Sunday,115
8/1/2021,Sunday,115
8/1/2021,Sunday,115
8/1/2021,Sunday,115
8/1/2021,Sunday,125
8/1/2021,Sunday,125
8/1/2021,Sunday,135
8/1/2021,Sunday,135
8/1/2021,Sunday,135
8/1/2021,Sunday,130
8/1/2021,Sunday,130
8/1/2021,Sunday,120
8/1/2021,Sunday,120
8/1/2021,Sunday,120
8/1/2021,Sunday,120
8/1/2021,Sunday,115
8/1/2021,Sunday,105
8/1/2021,Sunday,115
8/1/2021,Sunday,105
8/1/2021,Sunday,95
8/1/2021,Sunday,95
8/1/2021,Sunday,95
8/1/2021,Sunday,85
8/1/2021,Sunday,75
8/1/2021,Sunday,75
8/1/2021,Sunday,70
8/1/2021,Sunday,65
8/1/2021,Sunday,60
8/1/2021,Sunday,50
8/1/2021,Sunday,50
8/1/2021,Sunday,50
8/1/2021,Sunday,50
8/1/2021,Sunday,50
8/1/2021,Sunday,50
8/1/2021,Sunday,50
8/1/2021,Sunday,65
